,RecipientEntityKey,RecipientEntityID,EntityPrefix,EntityType,RecipientName,IsNotRegistered,DoNotUse,IsDissolved,FullName,LastName,FirstName,MiddleInitial,RecipientAddress,RecipientCity,RecipientState,RecipientZip,IsContributingEntity,IsRecipientEntity,SupportCandidateEntityKey,IsCurrentExecutiveBranch,ContributorTypeGroup,ContributorTypeGroupDesc
2541,32967,99CAC00667,CAC,Candidate Committee,COMMITTEE TO ELECT JOHN MURANTE,,,1.0,,,,,13305 BEDFORD AVENUE,OMAHA,NE,68164,,1,49600,True,PCB,"Party, Candidate or Ballot Question Commitee"
2542,32968,99CAC00668,CAC,Candidate Committee,FLANAGAN FOR SCHOOL BOARD (2004),,,1.0,,,,,P.O. BOX 461112,PAPILLION,NE,68046,,1,49731,False,PCB,"Party, Candidate or Ballot Question Commitee"
2543,32969,99CAC00669,CAC,Candidate Committee,BEN THOMPSON FOR LEGISLATURE,,,,,,,,PO BOX 209,BOYS TOWN,NE,68010,,1,49620,False,PCB,"Party, Candidate or Ballot Question Commitee"
2544,32970,99CAC00670,CAC,Candidate Committee,FRIENDS OF CHRIS LANGEMEIER,,,,,,,,324 EAST 11TH STREET,SCHUYLER,NE,68661,1.0,1,49511,False,PCB,"Party, Candidate or Ballot Question Commitee"
2545,32971,99CAC00672,CAC,Candidate Committee,CLARK ANDERSON FOR REGENT,,,1.0,,,,,122 N. HILLCREST,OGALLALA,NE,69153,,1,49758,False,PCB,"Party, Candidate or Ballot Question Commitee"
2546,32972,99CAC00673,CAC,Candidate Committee,BLAZEK FOR OPPD BOARD,,,,,,,,16646 HOWARD CIRCLE,OMAHA,NE,68118,,1,49686,False,PCB,"Party, Candidate or Ballot Question Commitee"
2547,32973,99CAC00674,CAC,Candidate Committee,METZ FOR LEGISLATURE,,,,,,,,319 SOUTH 51ST STREET,OMAHA,NE,68132,,1,49660,False,PCB,"Party, Candidate or Ballot Question Commitee"
2548,32974,99CAC00675,CAC,Candidate Committee,FAMILIES FOR BURCAW,,,1.0,,,,,1414 S. 48TH ST.,OMAHA,NE,68106,1.0,1,49796,False,PCB,"Party, Candidate or Ballot Question Commitee"
2549,32975,99CAC00676,CAC,Candidate Committee,HERGERT FOR REGENT,,,,,,,,110465 CR 17,MITCHELL,NE,69357,,1,49577,False,PCB,"Party, Candidate or Ballot Question Commitee"
2550,32976,99CAC00678,CAC,Candidate Committee,COMMITTEE TO ELECT MARK MCCOLLEY,,,,,,,,3476 GOLDEN EAGLE CIRCLE,BLAIR,NE,68008,,1,49797,False,PCB,"Party, Candidate or Ballot Question Commitee"
2551,32977,99CAC00679,CAC,Candidate Committee,COMMITTEE TO ELECT JOHN T. GREEN,,,,,,,,2606 NORTH 81ST,OMAHA,NE,68134,,1,49688,False,PCB,"Party, Candidate or Ballot Question Commitee"
2552,32978,99CAC00680,CAC,Candidate Committee,COMMITTEE TO ELECT ALLEN C. JOHNSON,,,,,,,,955 N. 28TH AVE,OMAHA,NE,68131,,1,49555,False,PCB,"Party, Candidate or Ballot Question Commitee"
2553,32979,99CAC00681,CAC,Candidate Committee,MARTIN FOR MAYOR,,,,,,,,101 SOUTH CHESTNUT; P.O. BOX 1269,,,691031269,,1,49795,False,PCB,"Party, Candidate or Ballot Question Commitee"
2554,32980,99CAC00682,CAC,Candidate Committee,MARK DRAPER FOR SCHOOL BOARD,,,,,,,,1316 S. 98TH STREET,OMAHA,NE,68124,,1,49798,False,PCB,"Party, Candidate or Ballot Question Commitee"
2555,32981,99CAC00683,CAC,Candidate Committee,JIM HALFERTY FOR STATE BOARD OF EDUCATION,,,1.0,,,,,84471 558TH AVENUE,NORFOLK,NE,68701,,1,49621,False,PCB,"Party, Candidate or Ballot Question Commitee"
2556,32982,99CAC00684,CAC,Candidate Committee,SCHEER FOR STATE BOARD OF EDUCATION (04 DISSOLVED),,,,,,,,P.O. BOX 16,NORFOLK,NE,68702,1.0,1,49564,False,PCB,"Party, Candidate or Ballot Question Commitee"
2557,32983,99CAC00685,CAC,Candidate Committee,RICK ERDEI FOR COUNTY BOARD,,,,,,,,4635 N. 78TH AVENUE,OMAHA,NE,68134,,1,49633,False,PCB,"Party, Candidate or Ballot Question Commitee"
2558,32984,99CAC00686,CAC,Candidate Committee,COMMITTEE TO ELECT LAVON HEIDEMANN (LEGISLATURE),,,1.0,,,,,215 MAIN STREET,STEINAUER,NE,68441,,1,49586,False,PCB,"Party, Candidate or Ballot Question Commitee"
2559,32985,99CAC00687,CAC,Candidate Committee,KOPPLIN FOR LEGISLATURE,,,,,,,,21760 HILLTOP AVENUE,GRETNA,NE,68028,,1,49618,False,PCB,"Party, Candidate or Ballot Question Commitee"
2560,32986,99CAC00688,CAC,Candidate Committee,VIRGIL FROEHLICH FOR NPPD BOARD,,,,,,,,1900 NORFOLK AVENUE,NORFOLK,NE,68701,,1,49537,False,PCB,"Party, Candidate or Ballot Question Commitee"
2561,32987,99CAC00689,CAC,Candidate Committee,COMMITTEE TO ELECT ED MAY,,,,,,,,412 N. 85TH STREET,OMAHA,NE,68114,,1,49810,False,PCB,"Party, Candidate or Ballot Question Commitee"
2562,32988,99CAC00690,CAC,Candidate Committee,FRIEND FOR MAYOR,,,1.0,,,,,P.O. BOX 241278,OMAHA,NE,68124,1.0,1,48391,False,PCB,"Party, Candidate or Ballot Question Commitee"
2563,32989,99CAC00691,CAC,Candidate Committee,ANNE BOYLE FOR CITY COUNCIL,,,1.0,,,,,500 SOUTH 37TH ST. #506,OMAHA,NE,68105,1.0,1,43326,False,PCB,"Party, Candidate or Ballot Question Commitee"
2564,32990,99CAC00692,CAC,Candidate Committee,COMMITTEE TO ELECT RICK SANDERS,,,,,,,,507 MARTIN DRIVE,BELLEVUE,NE,68005,,1,47196,False,PCB,"Party, Candidate or Ballot Question Commitee"
2565,32991,99CAC00693,CAC,Candidate Committee,BETTGER FOR COUNCIL,,,,,,,,673 N. 57TH STREET,OMAHA,NE,68132,1.0,1,49820,False,PCB,"Party, Candidate or Ballot Question Commitee"
2566,32992,99CAC00694,CAC,Candidate Committee,SCHWOPE FOR NRD,,,,,,,,1015 PARKWAY DR,BELLEVUE,NE,68005,,1,49824,False,PCB,"Party, Candidate or Ballot Question Commitee"
2567,32993,99CAC00695,CAC,Candidate Committee,MIKE CAVANAUGH FOR CITY COUNCIL,,,1.0,,,,,1858 S 151ST,OMAHA,NE,68144,1.0,1,46438,False,PCB,"Party, Candidate or Ballot Question Commitee"
2568,32994,99CAC00696,CAC,Candidate Committee,COMMITTEE TO RE-ELECT TOM GARVEY,,,,,,,,2308 CORNHUSKER,BELLEVUE,NE,68123,1.0,1,44025,False,PCB,"Party, Candidate or Ballot Question Commitee"
2569,32995,99CAC00697,CAC,Candidate Committee,BOLES FOR COMMISIONER,,,,,,,,1201 O ST STE 301,LINCOLN,NE,68508,,1,49850,False,PCB,"Party, Candidate or Ballot Question Commitee"
2570,32996,99CAC00698,CAC,Candidate Committee,COMMITTEE TO ELECT JERRY RYAN LEGISLATIVE DIST.45,,,,,,,,113 MARTIN DRIVE,BELLEVUE,NE,68005,,1,49853,False,PCB,"Party, Candidate or Ballot Question Commitee"
2571,32997,99CAC00699,CAC,Candidate Committee,TIM LONERGAN FOR CITY COUNCIL # 7,,,1.0,,,,,9641 RUGGLES ST,OMAHA,NE,68134,1.0,1,48651,False,PCB,"Party, Candidate or Ballot Question Commitee"
2572,32998,99CAC00700,CAC,Candidate Committee,JAY C STODDARD FOR REGENT,,,,,,,,1810 WEST CHARLES,GRAND ISLAND,NE,68803,,1,47672,False,PCB,"Party, Candidate or Ballot Question Commitee"
2573,32999,99CAC00701,CAC,Candidate Committee,STRIGENZ FOR PUBLIC DEFENDER,,,,,,,,16523 HILO CIRCLE,PAPILLION,NE,68046,,1,49697,False,PCB,"Party, Candidate or Ballot Question Commitee"
2574,33000,99CAC00702,CAC,Candidate Committee,RON LARSEN FOR NPPD,,,,,,,,301A COUNTRY CLUB LANE,KEARNEY,NE,68845,,1,49551,False,PCB,"Party, Candidate or Ballot Question Commitee"
2575,33001,99CAC00703,CAC,Candidate Committee,GNADT'S NPPD CAMPAIGN COMMITTEE,,,1.0,,,,,1816 SOUTH HARRISON,GRAND ISLAND,NE,68803,,1,43368,False,PCB,"Party, Candidate or Ballot Question Commitee"
2576,33002,99CAC00704,CAC,Candidate Committee,KOUKOL FOR NRD COMMITTEE,,,,,,,,1313 CAMP GIFFORD ROAD,BELLEVUE,NE,68005,,1,494,False,PCB,"Party, Candidate or Ballot Question Commitee"
2577,33003,99CAC00705,CAC,Candidate Committee,HURLEY FOR NRD BOARD,,,,,,,,13310 EAGLE RUN DRIVE,OMAHA,NE,68164,,1,-10,False,PCB,"Party, Candidate or Ballot Question Commitee"
2578,33004,99CAC00706,CAC,Candidate Committee,BRUCE LEAR FOR CITY COUNCIL,,,,,,,,4803 AVE L PLACE,KEARNEY,NE,68847,,1,8808,False,PCB,"Party, Candidate or Ballot Question Commitee"
2579,33005,99CAC00707,CAC,Candidate Committee,THE COMMITTEE TO ELECT MARY SUE OFFERJOST,,,,,,,,4606 LONGVIEW STREET,PAPILLION,NE,68133,,1,49557,False,PCB,"Party, Candidate or Ballot Question Commitee"
2580,33006,99CAC00708,CAC,Candidate Committee,SLOBOTSKI FOR METRO BOARD COMMITTEE,,,,,,,,6231 NORTH 128TH STREET,OMAHA,NE,68164,,1,49862,False,PCB,"Party, Candidate or Ballot Question Commitee"
2581,33007,99CAC00709,CAC,Candidate Committee,FRIENDS FOR JIM SUTTLE,,,1.0,,,,,6054 COUNTRY CLUB OAKS PLACE,OMAHA,NE,68152,1.0,1,49888,False,PCB,"Party, Candidate or Ballot Question Commitee"
2582,33008,99CAC00711,CAC,Candidate Committee,THOMPSON FOR O.P.P.D,,,,,,,,3604 TWIN CREEK DRIVE SUITE 113,BELLEVUE,NE,68123,,1,49874,False,PCB,"Party, Candidate or Ballot Question Commitee"
2583,33009,99CAC00712,CAC,Candidate Committee,ROBIN ESCHLIMAN FOR CITY COUNCIL,,,,,,,,2865 O'HANLON DRIVE,LINCOLN,NE,68516,1.0,1,49880,False,PCB,"Party, Candidate or Ballot Question Commitee"
2584,33010,99CAC00714,CAC,Candidate Committee,ADAMS FOR MAYOR OF NORFOLK NE,,,1.0,,,,,BOX 468,NORFOLK,NE,68702,,1,46645,False,PCB,"Party, Candidate or Ballot Question Commitee"
2585,33011,99CAC00715,CAC,Candidate Committee,MARVIN FOR CITY COUNCIL,,,,,,,,5918 ROLLING HILLS BLVD,LINCOLN,NE,68512,1.0,1,-10,False,PCB,"Party, Candidate or Ballot Question Commitee"
2586,33012,99CAC00716,CAC,Candidate Committee,KOLLER FOR CITY COUNCIL,,,,,,,,"300 S 68TH PLACE, #100",LINCOLN,NE,68503,,1,432,False,PCB,"Party, Candidate or Ballot Question Commitee"
2587,33013,99CAC00717,CAC,Candidate Committee,SHAWN TRAUDT FOR CITY COUNCIL,,,,,,,,2510 SOUTH 36TH STREET,LINCOLN,NE,68506,,1,49901,False,PCB,"Party, Candidate or Ballot Question Commitee"
2588,33014,99CAC00718,CAC,Candidate Committee,BARBARA BAIER FOR SCHOOL BOARD,,,,,,,,1201 O STREET STE 301,LINCOLN,NE,68508,1.0,1,49914,False,PCB,"Party, Candidate or Ballot Question Commitee"
2589,49916,99PAC00005,PAC,Political Action Committee,LINCOLN CHAMBER OF COMMERCE PAC,,,,,,,,"3 LANDMARK CENTRE, 1128 LINCOLN MALL, STE 100",LINCOLN,NE,68508,1.0,1,-10,False,PAC,Political Action Committee
2590,49917,99PAC00006,PAC,Political Action Committee,LINCOLN FIREFIGHTERS ASSOCIATION PAC,,,,,,,,241 VICTORY LANE,LINCOLN,NE,68528,1.0,1,-10,False,PAC,Political Action Committee
2591,49918,99PAC00007,PAC,Political Action Committee,LINCOLN INDEPENDENT BUSINESS ASSOCIATION (PAC),,,,,,,,"620 N 48TH, STE 205",LINCOLN,NE,68504,1.0,1,-10,False,BLO,"Business, Corporation or Labor Union"
2592,49920,99PAC00009,PAC,Political Action Committee,FIRST NATIONAL OF NEBRASKA PAC,,,,,,,,ONE FIRST NAT'L CENTER 1620 DODGE STREET,OMAHA,NE,68102,1.0,1,-10,False,PAC,Political Action Committee
2593,49921,99PAC00010,PAC,Political Action Committee,HOME PAC,,,,,,,,"6100 SO. 58TH STREET, SUITE C",LINCOLN,NE,68516,1.0,1,-10,False,PAC,Political Action Committee
2594,49922,99PAC00011,PAC,Political Action Committee,ASSOCIATED BUILDERS & CONTRACTORS (ABC PAC),,,,,,,,830 WEST GATE BLVD,LINCOLN,NE,68528,1.0,1,-10,False,PAC,Political Action Committee
2595,49923,99PAC00012,PAC,Political Action Committee,NE STATE HOME BUILDERS ASSN PAC,,,,,,,,1263 S 120TH STREET (POB 22931 68542),OMAHA,NE,68144,1.0,1,-10,False,PAC,Political Action Committee
2596,49924,99PAC00013,PAC,Political Action Committee,ALLTEL PAC,,,,,,,,"1440 M STREET, PO BOX 81309",LINCOLN,NE,68501,1.0,1,-10,False,PAC,Political Action Committee
2597,49926,99PAC00016,PAC,Political Action Committee,CARE PAC,,,,,,,,"1200 LIBRA DR, STE 100",LINCOLN,NE,68512,1.0,1,-10,False,BLO,"Business, Corporation or Labor Union"
2598,49928,99PAC00018,PAC,Political Action Committee,CHIROPRACTORS OF NEBRASKA STATE PAC,,,,,,,,13215 BIRCH DRIVE SUITE 200,OMAHA,NE,68164,1.0,1,-10,False,BLO,"Business, Corporation or Labor Union"
2599,49929,99PAC00019,PAC,Political Action Committee,COMMERCIAL FEDERAL PAC,,,,,,,,13220 CALIFORNIA STREET,OMAHA,NE,68154,1.0,1,-10,False,PAC,Political Action Committee
2600,49930,99PAC00020,PAC,Political Action Committee,DEALER PAC,,,,,,,,"701 SOUTH 13TH STREET, P.O. BOX 95023",LINCOLN,NE,68509,1.0,1,-10,False,BLO,"Business, Corporation or Labor Union"
2601,49932,99PAC00022,PAC,Political Action Committee,"ELEPHANT CLUB PAC, THE",,,,,,,,749 PIER 2,LINCOLN,NE,68528,1.0,1,-10,False,PAC,Political Action Committee
2602,49933,99PAC00023,PAC,Political Action Committee,FIREFIGHTERS FOR BETTER GOVERNMENT,,,,,,,,"6005 GROVER STREET,",OMAHA,NE,68106,1.0,1,-10,False,PAC,Political Action Committee
2603,49934,99PAC00024,PAC,Political Action Committee,FRIENDS OF HIGHWAYS,,,,,,,,"1701 K STREET,",LINCOLN,NE,68508,1.0,1,-10,False,PAC,Political Action Committee
2604,49935,99PAC00025,PAC,Political Action Committee,GOVERNOR'S COUNCIL,,,,,,,,9966 DEVONSHIRE DR,OMAHA,NE,68114,1.0,1,-10,False,PAC,Political Action Committee
2605,49937,99PAC00027,PAC,Political Action Committee,AGC PAC (HIGHWAY IMPROVEMENT PAC),,,,,,,,635 SOUTH 14TH STREET-STE# 125,LINCOLN,NE,68508,1.0,1,-10,False,PAC,Political Action Committee
2606,49938,99PAC00028,PAC,Political Action Committee,INDEPENDENT INSURANCE AGENTS OF NE PAC,,,,,,,,8231- B NORTHWOODS DRIVE,LINCOLN,NE,68505,1.0,1,-10,False,PAC,Political Action Committee
2607,49939,99PAC00029,PAC,Political Action Committee,IRON WORKERS LOCAL UNION #21 LEGISLATIVE FUND PAC,,,,,,,,"14515 INDUSTRIAL ROAD,",OMAHA,NE,68144,1.0,1,-10,False,PAC,Political Action Committee
2608,49940,99PAC00030,PAC,Political Action Committee,NE INSURANCE AND FINANCIAL ADVISORS PAC,,,,,,,,7430 VINTON STREET (POB 24133),OMAHA,NE,68124,1.0,1,-10,False,BLO,"Business, Corporation or Labor Union"
2609,49942,99PAC00032,PAC,Political Action Committee,METROPOLITAN OMAHA BUILDERS ASSOCIATION PAC,,,,,,,,2637 S 258TH PLAZA STE 250,OMAHA,NE,68130,1.0,1,-10,False,PAC,Political Action Committee
2610,49943,99PAC00033,PAC,Political Action Committee,NEBRASKANS UNITED FOR LIFE PAC,,,,,,,,143 SOUTH 38TH STREET,OMAHA,NE,68131,,1,-10,False,PAC,Political Action Committee
2611,49944,99PAC00034,PAC,Political Action Committee,MUTUAL OF OMAHA COMPANIES PAC (IMPAC),,,,,,,,3300 MUTUAL OF OMAHA PLAZA,OMAHA,NE,68175,1.0,1,-10,False,PAC,Political Action Committee
2612,49945,99PAC00035,PAC,Political Action Committee,NAPE/AFSCME PEOPLE PAC,,,,,,,,770 N COTNER BLVD. STE.403,LINCOLN,NE,68505,1.0,1,-10,False,PAC,Political Action Committee
2613,49946,99PAC00036,PAC,Political Action Committee,NATIONAL RIFLE ASSOCIATION PAC,,,,,,,,"11250 WAPLES MILL ROAD,",FAIRFAX,VA,22030,1.0,1,-10,False,PAC,Political Action Committee
2614,49947,99PAC00039,PAC,Political Action Committee,NE FARM PAC,,,,,,,,1305 PLUM STREET,LINCOLN,NE,68502,1.0,1,-10,False,PAC,Political Action Committee
2615,49948,99PAC00040,PAC,Political Action Committee,NE PHARM PAC,,,,,,,,"6221 SOUTH 58TH STREET, STE A",LINCOLN,NE,68516,1.0,1,-10,False,PAC,Political Action Committee
2616,49949,99PAC00041,PAC,Political Action Committee,NE BANKERS STATE PAC,,,,,,,,"233 SOUTH 13TH STREET, SUITE 700",LINCOLN,NE,68508,1.0,1,-10,False,PAC,Political Action Committee
2617,49950,99PAC00042,PAC,Political Action Committee,ASSOCIATED BEVERAGE DISTRIBUTORS OF NE (PAC),,,,,,,,"301 S. 13TH STREET, SUITE 400",LINCOLN,NE,68508,1.0,1,-10,False,BLO,"Business, Corporation or Labor Union"
2618,49951,99PAC00043,PAC,Political Action Committee,NE CATTLEMEN INC NC STATE PAC,,,,,,,,4611 CATTLE DRIVE,LINCOLN,NE,68521,1.0,1,-10,False,PAC,Political Action Committee
2619,49953,99PAC00047,PAC,Political Action Committee,NE COLLECTORS ASSOCIATION PAC,,,,,,,,"1901 COURT STREET, BOX 70",BEATRICE,NE,68310,1.0,1,-10,False,PAC,Political Action Committee
2620,49954,99PAC00048,PAC,Political Action Committee,NE ACADEMY OF EYE PHYSICIANS AND SURGEONS,,,,,,,,233 SOUTH 13TH STREET #1200,LINCOLN,NE,68508,1.0,1,-10,False,PAC,Political Action Committee
2621,49955,99PAC00049,PAC,Political Action Committee,NE CONSTRUCTION INDUSTRY PAC,,,,,,,,301 S. 13TH STREET #200,LINCOLN,NE,68508,1.0,1,-10,False,PAC,Political Action Committee
2622,49956,99PAC00050,PAC,Political Action Committee,NE CONSUMER CREDIT PAC,,,,,,,,"1233 LINCOLN MALL, SUITE 201,",LINCOLN,NE,68508,1.0,1,-10,False,PAC,Political Action Committee
2623,49957,99PAC00053,PAC,Political Action Committee,NE DENTAL PAC,,,,,,,,7160 SOUTH 29TH SUITE 1,LINCOLN,NE,68516,1.0,1,-10,False,PAC,Political Action Committee
2624,49959,99PAC00055,PAC,Political Action Committee,NE FARM BUREAU FEDERATION PAC,,,,,,,,"5225 S.16TH ST., PO BOX 80299",LINCOLN,NE,68501-0000,1.0,1,-10,False,PAC,Political Action Committee
2625,49960,99PAC00056,PAC,Political Action Committee,NE FEDERATION OF YOUNG REPUBLICANS,,,,,,,,"421 SOUTH 9TH ST., SUITE 233  LINCOLN",LINCOLN,NE,68508,1.0,1,-10,False,PAC,Political Action Committee
2626,49961,99PAC00057,PAC,Political Action Committee,NE MANUFACTURED HOUSING PAC,,,,,,,,PO BOX 22097; 5300 WEST O ST.,LINCOLN,NE,68542,1.0,1,-10,False,PAC,Political Action Committee
2627,49962,99PAC00058,PAC,Political Action Committee,NE MEDICAL PAC,,,,,,,,"233 SOUTH 13TH STREET, #1200,",LINCOLN,NE,68508,1.0,1,-10,False,PAC,Political Action Committee
2628,49963,99PAC00059,PAC,Political Action Committee,IA-NE EQUIPMENT DEALERS PAC,,,,,,,,8330 NW 54TH AVENUE,JOHNSTON,IA,50131,1.0,1,-10,False,PAC,Political Action Committee
2629,49964,99PAC00060,PAC,Political Action Committee,NE NURSES ASSOCIATION PAC,,,,,,,,8600 S 68TH STREET,LINCOLN,NE,68516,1.0,1,-10,False,PAC,Political Action Committee
2630,49965,99PAC00061,PAC,Political Action Committee,NE OPTOMETRIC ASSOCIATION PAC,,,,,,,,3901 NORMAL BLVD STE 100,LINCOLN,NE,68506,1.0,1,-10,False,PAC,Political Action Committee
2631,49966,99PAC00062,PAC,Political Action Committee,NE PETROLEUM PAC,,,,,,,,1320 LINCOLN MALL STE 10,LINCOLN,NE,68508,1.0,1,-10,False,BLO,"Business, Corporation or Labor Union"
2632,49967,99PAC00063,PAC,Political Action Committee,NE PODIATRY PAC,,,,,,,,"3811 29TH AVENUE, SUITE 3",KEARNEY,NE,68847,1.0,1,-10,False,PAC,Political Action Committee
2633,49968,99PAC00064,PAC,Political Action Committee,NE REALTORS PAC,,,,,,,,"800 S 13TH STREET, SUITE 200",LINCOLN,NE,68508,1.0,1,-10,False,BLO,"Business, Corporation or Labor Union"
2634,49970,99PAC00066,PAC,Political Action Committee,NE RESTAURANT ASSOCIATION PAC,,,1.0,,,,,"1610 SO. 70TH, SUITE 101",LINCOLN,NE,68506,1.0,1,-10,False,PAC,Political Action Committee
2635,49971,99PAC00067,PAC,Political Action Committee,NE RIGHT TO LIFE PAC,,,,,,,,P.O. BOX 80410,LINCOLN,NE,68501,1.0,1,-10,False,PAC,Political Action Committee
2636,49972,99PAC00068,PAC,Political Action Committee,NE SOCIETY OF INDEPENDENT ACCOUNTANTS COMMITTEE FO,,,,,,,,14625 INDUSTRIAL RD,OMAHA,NE,68144,1.0,1,-10,False,PAC,Political Action Committee
2637,49973,99PAC00069,PAC,Political Action Committee,NE STATE EDUCATION ASSOCIATION PAC,,,,,,,,605 SOUTH 14TH STREET,LINCOLN,NE,68508,1.0,1,-10,False,PAC,Political Action Committee
2638,49976,99PAC00073,PAC,Political Action Committee,NE INSURANCE FEDERATION PAC,,,,,,,,635 SOUTH 14TH STREET SUITE 300,LINCOLN,NE,68508,1.0,1,-10,False,PAC,Political Action Committee
2639,49977,99PAC00074,PAC,Political Action Committee,NORTHWESTERN PUBLIC SERVICE EMPLOYEES PAC,,,,,,,,515 WEST 3RD STREET,GRAND ISLAND,NE,68801,1.0,1,-10,False,PAC,Political Action Committee
2640,49978,99PAC00075,PAC,Political Action Committee,WELLS FARGO STATE PAC,,,1.0,,,,,1248 O STREET,LINCOLN,NE,68508,1.0,1,-10,False,PAC,Political Action Committee
2641,49979,99PAC00076,PAC,Political Action Committee,OMAHA EDUCATION ASSOCIATION PAC,,,,,,,,4202 SOUTH 57TH STREET,OMAHA,NE,68117,1.0,1,-10,False,PAC,Political Action Committee
2642,49981,99PAC00078,PAC,Political Action Committee,"AQUILA, INC EMPLOYEE STATE PAC",,,,,,,,1600 WINDHOEK DRIVE,LINCOLN,NE,68512,1.0,1,-10,False,BLO,"Business, Corporation or Labor Union"
2643,49982,99PAC00079,PAC,Political Action Committee,PROFESSIONAL INSURANCE AGENTS OF NEBRASKA PAC,,,,,,,,"920 SOUTH 107 AVE,SUITE 305",OMAHA,NE,68114,1.0,1,-10,False,PAC,Political Action Committee
2644,49983,99PAC00080,PAC,Political Action Committee,POP-PAC (NEBRASKA BEVERAGE ASSOCIATION),,,,,,,,1220 LINCOLN MALL STE 150,LINCOLN,NE,68508,1.0,1,-10,False,PAC,Political Action Committee
2645,49984,99PAC00081,PAC,Political Action Committee,PROFESSIONAL PAC,,,,,,,,"8404 INDIAN HILLS DRIVE,",OMAHA,NE,68114,1.0,1,-10,False,PAC,Political Action Committee
2646,49985,99PAC00082,PAC,Political Action Committee,NE PT PAC - PHYSICAL THERAPY PAC,,,,,,,,7430 VINTON STREET,OMAHA,NE,68124,1.0,1,-10,False,PAC,Political Action Committee
2647,49986,99PAC00083,PAC,Political Action Committee,RETAIL PAC,,,,,,,,1327 H ST STE. 103,LINCOLN,NE,68508,1.0,1,-10,False,PAC,Political Action Committee
2648,49987,99PAC00084,PAC,Political Action Committee,"SCOULAR COMPANY FUND FOR EFFECTIVE GOVERNMEN, THE",,,,,,,,"2027 DODGE STREET,",OMAHA,NE,68102,1.0,1,-10,False,PAC,Political Action Committee
2649,49988,99PAC00085,PAC,Political Action Committee,STATE HEALTH PAC  (BLUE CROSS BLUE SHIELD),,,,,,,,1919 AKSARBEN DRIVE,OMAHA,NE,68106,1.0,1,-10,False,BLO,"Business, Corporation or Labor Union"
2650,49989,99PAC00086,PAC,Political Action Committee,"STATE TROOPERS ASSOCIATION OF NE, INC. PAC",,,,,,,,P.O. BOX 6729,LINCOLN,NE,68506,1.0,1,-10,False,PAC,Political Action Committee
2651,49990,99PAC00087,PAC,Political Action Committee,CENTURYLINK NEBRASKA PAC,,,,,,,,1201 FARNAM 5TH FLOOR,OMAHA,NE,68102,1.0,1,-10,False,BLO,"Business, Corporation or Labor Union"
2652,49991,99PAC00088,PAC,Political Action Committee,"WERNER ENTERPRISES, PAC",,,,,,,,14507 FRONTIER ROAD,OMAHA,NE,68138,1.0,1,-10,False,PAC,Political Action Committee
2653,49992,99PAC00089,PAC,Political Action Committee,PIM PAC/NE,,,,,,,,8085 WAYZATA BLVD STE 101A,GOLDEN VALLEY,MN,55426-0000,1.0,1,-10,False,PAC,Political Action Committee
2654,49994,99PAC00091,PAC,Political Action Committee,NEBRASKANS FOR PEACE PAC,,,1.0,,,,,2905 SOUTH 19TH,LINCOLN,NE,68502,,1,-10,False,PAC,Political Action Committee
2655,49995,99PAC00092,PAC,Political Action Committee,NEBRASKA-PAC,,,1.0,,,,,7437 GRAND OAKS DR.,LINCOLN,NE,68516,1.0,1,-10,False,PAC,Political Action Committee
2656,49996,99PAC00093,PAC,Political Action Committee,TRUCKERS PAC,,,,,,,,"1701 'K' STREET,",LINCOLN,NE,68508,1.0,1,-10,False,PAC,Political Action Committee
2657,49998,99PAC00097,PAC,Political Action Committee,NE CHAMBER OF COMMERCE &INDUSTRY PAC,,,,,,,,"1320 LINCOLN MALL, #201 (POB 95128)",LINCOLN,NE,68509,1.0,1,-10,False,PAC,Political Action Committee
2658,49999,99PAC00098,PAC,Political Action Committee,COALITION TO CONTINUE LINCOLN'S PROSPERITY,,,1.0,,,,,1015 S. 40TH,LINCOLN,NE,68510,1.0,1,-10,False,PAC,Political Action Committee
2659,50000,99PAC00099,PAC,Political Action Committee,NE COOPERATIVE COUNCIL PAC,,,,,,,,"635 SOUTH 14TH STREET, SUITE 125",LINCOLN,NE,68508,1.0,1,-10,False,PAC,Political Action Committee
2660,50001,99PAC00100,PAC,Political Action Committee,NE ASSOCIATION OF NURSE ANESTHETISTS PAC,,,,,,,,3901 NORMAL BLVD #100,LINCOLN,NE,68506,1.0,1,-10,False,PAC,Political Action Committee
2661,50002,99PAC00102,PAC,Political Action Committee,BUSINESS &AGRICULTURE SOCIETY FOR EDUCATION (BASE,,,,,,,,8700 EXECUTIVE WOODS DRIVE #400,LINCOLN,NE,68512,1.0,1,-10,False,PAC,Political Action Committee
2662,50003,99PAC00103,PAC,Political Action Committee,NE ACTION COMMITTEE FOR RURAL ELECTRIFICATION PAC,,,,,,,,"1244 K STREET, BOX 82048",LINCOLN,NE,68501,1.0,1,-10,False,PAC,Political Action Committee
2663,50004,99PAC00104,PAC,Political Action Committee,NE ASSOCIATION OF TRIAL ATTORNEYS -PAC,,,,,,,,5179 S 149TH COURT (PO BOX 391247),OMAHA,NE,68137,1.0,1,-10,False,PAC,Political Action Committee
2664,50005,99PAC00105,PAC,Political Action Committee,NE SOCIETY OF CERTIFIED PUBLIC ACCOUNTANTS PAC,,,,,,,,7130 S. 29TH #F,LINCOLN,NE,68516,1.0,1,-10,False,BLO,"Business, Corporation or Labor Union"
